symbol,name,price
AAAL.VI,American Airlines Group Inc.,11.82
FFRA.VI,Fraport AG,84.45
VVOE.VI,Voestalpine AG,44.96
AAVOL.VI,Avolta AG,54.20
MMERL.VI,"MERLIN Properties SOCIMI, S.A.",13.37
AA2A.VI,A2A S.p.A.,2.41
NNEM.VI,Nemetschek SE,65.15
GGRF.VI,"Grifols, S.A.",10.94
LLEVI.VI,Levi Strauss & Co.,18.52
EEVK.VI,Evonik Industries AG,15.58
NNDA.VI,Aurubis AG,166.00
AANDR.VI,Andritz AG,72.15
SSNAP.VI,Snap Inc.,4.16
PPC.VI,Pirelli & C. S.p.A.,6.31
SSW.VI,Sodexo S.A.,46.84
VVFC.VI,V.F. Corporation,17.15
TTKA.VI,Telekom Austria AG,9.80
UUEC.VI,Uranium Energy Corp.,13.07
HHERS.VI,Hera S.p.A.,4.33
EEVD.VI,CTS Eventim AG & Co. KGaA,66.05
MMTC2.VI,"Match Group, Inc.",25.64
BBGN.VI,Banca Generali S.p.A.,53.75
OORAT.VI,"Ormat Technologies, Inc.",100.05
NNEX.VI,Nexans S.A.,137.40
DDHER.VI,Delivery Hero SE,19.67
RRENK.VI,RENK GROUP AG,58.39
KKLAR.VI,Klarna Group plc,15.48
GGFC.VI,Gecina,76.00
GGALE.VI,Galenica AG,111.20
OOBS.VI,Oberbank AG,77.80
DDBX.VI,"Dropbox, Inc.",20.65
ZZAL.VI,Zalando SE,20.75
AAVTR.VI,"Avantor, Inc.",7.90
LLUNB.VI,H. Lundbeck A/S,5.39
SSCR.VI,SCOR SE,29.12
IIMCD.VI,IMCD N.V.,88.74
SSIGN.VI,SIG Group AG,13.33
EEVN.VI,EVN AG,29.10
DDEMA.VI,Demant A/S,24.46
SSBMO.VI,SBM Offshore N.V.,30.54
VVPK.VI,Koninklijke Vopak N.V.,44.24
LLEG.VI,LEG Immobilien SE,67.00
IIVG.VI,Iveco Group N.V.,18.90
GG24.VI,Scout24 SE,68.95
GGEFI.VI,Georg Fischer AG,59.55
AAZM.VI,Azimut Holding S.p.A.,34.87
TTEMN.VI,Temenos AG,69.60
UUQA.VI,UNIQA Insurance Group AG,15.96
MMACY.VI,"Macy's, Inc.",18.28
RRAND.VI,Randstad N.V.,27.67
LLUNA.VI,H. Lundbeck A/S,4.88
EENPH.VI,"Enphase Energy, Inc.",36.79
FFDR.VI,"Fluidra, S.A.",25.24
AAKE.VI,Arkema S.A.,62.80
FFPE.VI,Fuchs SE,30.25
FFLU.VI,Flughafen Wien Aktiengesellschaft,55.00
UUTDI.VI,United Internet AG,26.30
GGBF.VI,Bilfinger SE,121.60
MMAT.VI,"Mattel, Inc.",14.03
LLYFT.VI,"Lyft, Inc.",11.25
UUMI.VI,Umicore SA,18.34
KKRN.VI,Krones AG,139.60
FFPE4.VI,Fuchs SE,36.80
TTUI1.VI,TUI AG,8.54
DDRI.VI,1&1 AG,24.60
AAMV0.VI,Aumovio SE,42.96
EEDEN.VI,Edenred SE,18.05
CCOLR.VI,Colruyt Group N.V.,34.92
FFDJ.VI,FDJ United,22.74
AAG1.VI,AUTO1 Group SE,18.90
GGVC.VI,Entain Plc,6.54
BBC8.VI,Bechtle AG,32.58
AADEN.VI,Adecco Group AG,23.34
FFNTN.VI,freenet AG,33.32
RROVI.VI,"Laboratorios Farmaceuticos Rovi, S.A.",76.95
WWCH.VI,Wacker Chemie AG,78.85
EENG.VI,"Enagás, S.A.",14.93
DDIAS.VI,DiaSorin S.p.A.,72.62
EETSY.VI,"Etsy, Inc.",38.49
AAALB.VI,Aalberts N.V.,34.86
GGIL.VI,DMG MORI AKTIENGESELLSCHAFT,47.90
RRUN.VI,Sunrun Inc.,16.12
NNEXI.VI,Nexi S.p.A.,3.16
OOBCK.VI,Ottobock SE & Co. KGaA,57.75
FFIE.VI,Fielmann Group AG,43.95
JJUN3.VI,Jungheinrich Aktiengesellschaft,35.74
CCIE.VI,"CIE Automotive, S.A.",29.85
FFTK.VI,flatexDEGIRO SE,33.04
CCOFB.VI,Cofinimmo SA,91.55
PPUM.VI,PUMA SE,23.40
BBRE2.VI,BREMBO NV,10.69
LLGA.VI,"LG Display Co., Ltd.",3.38
CCAN.VI,Canal+ SA,3.43
AACX.VI,"Acerinox, S.A.",13.38
WWIE.VI,Wienerberger AG,30.38
FFR.VI,Valeo SE,13.25
SSMGC.VI,SMG Swiss Marketplace Group Holding AG,32.00
CCOL.VI,"Colonial SFL, Socimi S. A.",5.23
IIOS.VI,IONOS Group SE,22.90
SSIXT.VI,Sixt SE,53.80
AAFK.VI,Air France-KLM SA,11.91
TTOWN.VI,Aroundtown SA,2.83
SSIX2.VI,Sixt SE,65.40
AAMP.VI,Amplifon S.p.A.,13.72
AAPAM.VI,Aperam S.A.,41.76
CCLN.VI,Clariant AG,9.07
TTEG.VI,TAG Immobilien AG,15.89
TTEP.VI,Teleperformance SE,50.84
SSOLB.VI,Solvay SA,27.74
AALM.VI,"Almirall, S.A.",13.46
SSEBS.VI,SEB SA,52.25
SSZG.VI,Salzgitter AG,51.70
MMFE2.VI,MFE-Mediaforeurope N.V.,3.87
PPROX.VI,Proximus PLC,8.24
VVRLA.VI,Verallia Société Anonyme,22.78
JJOYY.VI,JOYY Inc.,52.00
VVIS.VI,"Viscofan, S.A.",57.30
EETL.VI,Eutelsat Communications S.A.,2.22
UUAA.VI,"Under Armour, Inc.",6.11
CCHEM.VI,The Chemours Company,17.35
SSDF.VI,K+S Aktiengesellschaft,14.43
BBTS.VI,BTV Vier Länder Bank AG,69.00
AAIXT.VI,AIXTRON SE,22.56
MMARA.VI,"MARA Holdings, Inc.",6.71
BBOSS.VI,Hugo Boss AG,36.69
UUAC.VI,"Under Armour, Inc.",5.88
CCAI.VI,CA Immobilien Anlagen AG,25.68
LLGHT.VI,Signify N.V.,19.92
RRCO.VI,Rémy Cointreau SA,45.70
IIWA.VI,Iwatani Corporation,10.21
KKD.VI,"Kyndryl Holdings, Inc.",10.32
OORP2.VI,Orpea SA,14.60
PPOST.VI,Österreichische Post AG,34.60
SSLR.VI,"Solaria Energía y Medio Ambiente, S.A.",18.25
DDOC.VI,DO & CO Aktiengesellschaft,207.50
AAFX.VI,Carl Zeiss Meditec AG,26.02
GGYT.VI,The Goodyear Tire & Rubber Company,7.95
MMEO.VI,Metro AG,6.23
11SXP.VI,SCHOTT Pharma AG & Co. KGaA,15.00
PPLUG.VI,Plug Power Inc.,1.63
TTRMD.VI,TORM plc,22.27
CCPI.VI,CPI Europe AG,16.10
XXRAY.VI,DENTSPLY SIRONA Inc.,10.98
VVIV.VI,Vivendi SE,2.18
CCEC.VI,Ceconomy AG,4.42
CCOPN.VI,Cosmo Pharmaceuticals N.V.,127.00
BBEKB.VI,NV Bekaert SA,43.45
WWBO.VI,Weibo Corporation,8.45
KKWS.VI,KWS SAAT SE & Co. KGaA,63.70
EELMO.VI,Elmos Semiconductor SE,121.40
HHOG.VI,"Harley-Davidson, Inc.",17.07
SSZU.VI,Südzucker AG,9.84
DDMP.VI,Dermapharm Holding SE,37.00
BBAVA.VI,Bavarian Nordic A/S,25.30
AATS.VI,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,50.40
GGNSN.VI,GN Store Nord A/S,13.43
MMMK.VI,Mayr-Melnhof Karton AG,99.50
SSAX.VI,Ströer SE & Co. KGaA,34.35
GGLPG.VI,Galapagos NV,28.14
GGYC.VI,Grand City Properties S.A.,10.50
TTECN.VI,Tecan Group AG,142.40
SSEDG.VI,"SolarEdge Technologies, Inc.",30.15
LLXS.VI,LANXESS Aktiengesellschaft,20.72
MMEL.VI,"Meliá Hotels International, S.A.",8.02
HHHFA.VI,Hamburger Hafen und Logistik Aktiengesellschaft,23.20
DDEZ.VI,DEUTZ Aktiengesellschaft,11.41
DDRW3.VI,Drägerwerk AG & Co. KGaA,90.20
EERAM.VI,ERAMET S.A.,58.55
RRHIM.VI,RHI Magnesita N.V.,35.20
PPFV.VI,Pfeiffer Vacuum Technology AG,166.20
DDUE.VI,Dürr Aktiengesellschaft,23.35
SSONO.VI,"Sonos, Inc.",13.14
VVOS.VI,Vossloh AG,82.60
PPLUX.VI,PLUXEE NV,11.05
PPOS.VI,PORR AG,39.70
VVBKG.VI,Verbio SE,24.46
JJEN.VI,Jenoptik AG,27.20
HHAV2.VI,Havas N.V.,15.59
DDEQ.VI,Deutsche EuroShop AG,20.50
22B5.VI,BAIC Motor Corporation Limited,0.19
WWAF.VI,Siltronic AG,50.60
PPTON.VI,"Peloton Interactive, Inc.",3.57
NNRE1.VI,Nokian Renkaat Oyj,10.97
AACT1.VI,AlzChem Group AG,146.80
KKTN.VI,Kontron AG,24.10
WWUW.VI,Wüstenrot & Württembergische AG,15.72
PPAL.VI,Palfinger AG,40.05
SSHOP.VI,Redcare Pharmacy NV,68.35
WWAC.VI,Wacker Neuson SE,20.45
AAOFG.VI,ATOSS Software SE,85.30
PPRLB.VI,"Proto Labs, Inc.",56.85
TTNIE.VI,tonies SE,10.94
HHBH.VI,HORNBACH Holding AG & Co. KGaA,82.30
BBFSA.VI,Befesa S.A.,32.74
PPHM.VI,"Pharma Mar, S.A.",76.55
SSOI.VI,Soitec SA,36.48
AAINC.VI,"C3.ai, Inc.",9.17
DDOU2.VI,Douglas AG,11.14
YYSNG.VI,secunet Security Networks Aktiengesellschaft,186.60
MMBBG.VI,MBB SE,222.50
NNVAX.VI,"Novavax, Inc.",7.34
NNCH2.VI,thyssenkrupp nucera AG & Co. KGaA,9.35
JJKS.VI,"JinkoSolar Holding Co., Ltd.",22.70
AADV.VI,Adtran Networks SE,22.40
SS92.VI,SMA Solar Technology AG,33.04
PPLNW.VI,Planisware SAS,16.18
YYELP.VI,Yelp Inc.,17.90
SSFER.VI,Salvatore Ferragamo S.p.A.,6.71
KKCO.VI,Klöckner & Co SE,11.06
LLNZ.VI,Lenzing Aktiengesellschaft,28.05
EEVT.VI,Evotec SE,5.99
PPSM.VI,ProSiebenSat.1 Media SE,4.68
FFQT.VI,Frequentis AG,77.00
FFRGR.VI,Ferrari Group PLC,10.60
JJSTG.VI,JOST Werke SE,65.10
AAMS2.VI,AMS OSRAM AG,9.50
JJMIA.VI,Jumia Technologies AG,7.84
AAMAG.VI,AMAG Austria Metall AG,26.50
EEUZG.VI,Eckert & Ziegler SE,14.82
BBKS.VI,BKS Bank AG,20.20
TTRIP.VI,"Tripadvisor, Inc.",8.06
SSMHN.VI,SUSS MicroTec SE,47.70
JJUV2.VI,JUVENTUS FOOTBALL CLUB SPA,2.32
RRHK.VI,RHÖN-KLINIKUM Aktiengesellschaft,13.00
AATO2.VI,ATOS SE,43.08
IINH.VI,INDUS Holding AG,30.90
SSTOG.VI,Sto SE & Co. KGaA,127.40
MMLP.VI,MLP SE,7.29
TTMV.VI,TeamViewer SE,5.04
EETS.VI,EuroTeleSites AG,4.65
NNA9N.VI,Nagarro SE,58.55
AAGR.VI,AGRANA Beteiligungs-Aktiengesellschaft,11.75
VVLA.VI,Valneva SE,4.21
HHFG.VI,HelloFresh SE,5.09
CCOK.VI,Cancom SE,22.55
PPNE3.VI,PNE AG,9.23
PPSAG.VI,PSI Software SE,45.30
CCWC.VI,CEWE Stiftung & Co. KGaA,102.60
MMUXG.VI,Mutares SE & Co. KGaA,32.70
AADTN.VI,"ADTRAN Holdings, Inc.",8.66
PP1Z.VI,PATRIZIA SE,8.00
GGXI.VI,Gerresheimer AG,19.45
WWSU.VI,WashTec AG,50.20
GGLJ.VI,Grenke AG,14.88
MMUMG.VI,Mensch und Maschine Software SE,38.95
TTOM2.VI,TomTom N.V.,5.14
SSHFG.VI,SNP Schneider-Neureither & Partner SE,80.80
BBMAG.VI,Bajaj Mobility AG,17.40
UUBIS.VI,Ubisoft Entertainment SA,4.36
HHYQ.VI,Hypoport SE,84.80
SSGL.VI,SGL Carbon SE,4.57
AAMC2.VI,"AMC Entertainment Holdings, Inc.",1.07
SSBO.VI,SBO AG,34.85
EEKTG.VI,Energiekontor AG,38.25
FFACC.VI,FACC AG,11.56
SSTA2.VI,Stabilus SE,20.65
RROS.VI,Rosenbauer International AG,50.20
NNOEJ.VI,NORMA Group SE,15.88
AADKO.VI,Addiko Bank AG,26.10
PPBB.VI,Deutsche Pfandbriefbank AG,3.73
PPCZH.VI,ProCredit Holding AG,8.36
HHDD.VI,Heidelberger Druckmaschinen Aktiengesellschaft,1.54
BBPOS.VI,bpost NV/SA,2.28
DDBAN.VI,Deutsche Beteiligungs AG,25.45
22SU.VI,Sohu.com Limited,13.70
IILM1.VI,Medios AG,17.06
GGFT.VI,GFT Technologies SE,15.82
FFSTN.VI,Fastned B.V.,20.95
AADNG.VI,adesso SE,61.90
HHAB2.VI,Hamborner REIT AG,4.85
OONTX.VI,Ontex Group NV,4.88
WWLN.VI,Worldline SA,1.28
BBVB.VI,Borussia Dortmund GmbH & Co. Kommanditgesellschaft auf Aktien,3.26
SST5G.VI,STEICO SE,23.65
FFCE2.VI,"FuelCell Energy, Inc.",6.11
AACAG.VI,Austriacard Holdings AG,7.70
ZZIL2.VI,ElringKlinger AG,4.22
BBYND.VI,"Beyond Meat, Inc.",0.60
SSEM.VI,Semperit Aktiengesellschaft Holding,13.16
DDDD.VI,3D Systems Corporation,1.76
BBHD.VI,Burgenland Holding Aktiengesellschaft,85.00
HHTGG.VI,HomeToGo SE,1.45
TTTK.VI,TAKKT AG,3.69
SSBSG.VI,Stratec SE,19.50
FF3CG.VI,SFC Energy AG,13.62
44X0.VI,Steyr Motors AG,44.90
AALFE.VI,Alfen N.V.,9.67
BBYW6.VI,BayWa Aktiengesellschaft,3.03
HHRX5.VI,Reploid Group AG,"1,790.00"
MMAN.VI,Josef Manner & Comp. AG,102.00
BBDT.VI,Bertrandt Aktiengesellschaft,18.70
LLPKG.VI,LPKF Laser & Electronics SE,7.52
AAAD.VI,Amadeus FiRe AG,33.60
FFOSL.VI,"Fossil Group, Inc.",3.21
ZZAG.VI,Zumtobel Group AG,4.18
DDIC.VI,Branicks Group AG,1.91
SSKB.VI,Koenig & Bauer AG,9.51
UUBS.VI,UBM Development AG,19.80
AADE.VI,Bitcoin Group SE,28.78
GGPRO.VI,"GoPro, Inc.",0.74
GGMM.VI,Grammer AG,7.90
PPYT.VI,Polytec Holding AG,3.99
KKTCG.VI,Kapsch TrafficCom AG,5.66
AATH.VI,Athos Immobilien AG,44.20
LLTH.VI,Linz Textil Holding AG,230.00
GGFGT.VI,Global Fashion Group S.A.,0.27
WWPB.VI,Wiener Privatbank SE,11.00
HHNLG.VI,Hoenle AG,8.90
PPTPN.VI,Pentixapharm Holding AG,1.92
WWOL.VI,Wolford Aktiengesellschaft,3.12
VVVYN.VI,Vivoryon Therapeutics N.V.,1.39
KK2G.VI,K2g Holding AG,3.99
HHST.VI,Hutter & Schrantz Stahlbau AG,24.80
GGAGS.VI,Gurktaler Aktiengesellschaft,16.10
RRAT.VI,RATH Aktiengesellschaft,21.80
MMARI.VI,Marinomed Biotech AG,17.70
AADJ.VI,Adler Group S.A.,0.19
QQVC.VI,QVC Group Inc.,3.48
GGAGV.VI,Gurktaler Aktiengesellschaft,12.00
WWXF.VI,Warimpex Finanz- und Beteiligungs AG,0.51
EEIOS.VI,Enry S Island Spa Sb,97.00
SSWUT.VI,SW Umwelttechnik Stoiser & Wolschner AG,33.00
WWOLF.VI,Wolftank Group AG,4.50
HHUI.VI,Hui Srl,72.00
ZZHT.VI,Zeppelin Hotel Tech SPA,2.88
BBAH.VI,bet-at-home.com AG,2.00
BBIO.VI,Biogena Group Invest AG,3.00
HHED.VI,Maschinenfabrik Heid AG,1.56
MMER.VI,Meridiana Capital Markets SE,0.86
11AST.VI,ASTA Energy Solutions AG,42.50
AABBN.VI,ABB Ltd,77.04
AAL94.VI,EB OE TL.Z./DEUTSCHE TELEK,2.97
AALC.VI,Alcon Inc.,66.40
AALHG.VI,Louis Hachette Group S.A.,1.69
AAT0000A0CV71.VI,RCB OE Zert./BrentCrudeOil,5.70
AAT0000A1PCA2.VI,EB ESTOXX SelDiv30Garant 16-26,113.80
AAT0000A1PCB0.VI,EB STXX GlobSelDiv100 Gar16-26,116.70
AAT0000A1Z8F6.VI,RCB GarZ/STXEURESGLeadSel30-26,110.24
AAT0000A1ZYF4.VI,EB ESTOXX SelDiv30GarantII -26,106.15
AAT0000A20278.VI,RCB GarZ/STOXXGlobSelDiv100-26,138.36
AAT0000A205T7.VI,EB Smart Invest Garant 18-26,133.85
AAT0000A205V3.VI,EB ESTOXX SelDiv30GarantIII-26,110.20
AAT0000A20AC9.VI,RCB GarZ/iSTXX GlESG Sel100-26,141.71
AAT0000A20B06.VI,RCB GarZ/STXEURESGLeadSel30-26,112.79
AAT0000A20CM4.VI,EB Smart Invest Garant II18-26,132.00
AAT0000A20DB5.VI,EB ESTOXX SelDiv30GarantIV-26,105.65
AAT0000A216J5.VI,EB Smart Invest GarantIII18-26,130.05
AAT0000A216K3.VI,EB ESTOXX SelDiv30GarantV-26,108.35
AAT0000A21912.VI,RCB GarZ/STXEURESGLeadSel30-26,118.00
AAT0000A21946.VI,RCB GarZ/STXEURESGLeadSel30-26,118.01
AAT0000A219C4.VI,RCB GarZ/STXEURESGLeadSel30-26,118.01
AAT0000A219F7.VI,RCB GarZ/STXEURESGLeadSel30-26,118.01
AAT0000A21HK5.VI,EB Smart Invest GarantIV18-26,132.50
AAT0000A21PG6.VI,RCB GarZ/STXEURESGLeadSel30-26,123.90
AAT0000A21QB5.VI,RCB GarZ/STXEURESGLeadSel30-26,123.67
AAT0000A21QC3.VI,RCB GarZ/STXEURESGLeadSel30-26,123.67
AAT0000A21SK2.VI,RCB GarZ/STXEURESGLeadSel30-26,123.67
AAT0000A21SS5.VI,EB Smart Invest GarantV 18-26,130.65
AAT0000A22EX3.VI,RCB GarZ/ESTOXXSelDiv30 18-26,124.97
AAT0000A22GL3.VI,EB Smart Invest GarantVI 18-26,132.45
AAT0000A22HF3.VI,RCB GarZ/ESTOXXSelDiv30 18-26,124.97
AAT0000A239K5.VI,EB Smart Invest GarantVII18-26,132.10
AAT0000A239Z3.VI,RCB GarZ/STXEURESGLeadSel30-26,122.53
AAT0000A23Q14.VI,EB SmartInvestGarant VIII18-26,133.90
AAT0000A23RA1.VI,RCB GarZ/STXEURESGLeadSel30-26,129.08
AAT0000A23RB9.VI,RCB GarZ/STXEURESGLeadSel30-26,129.55
AAT0000A23RC7.VI,RCB GarZ/STXEURESGLeadSel30-26,129.08
AAT0000A23RD5.VI,RCB GarZ/STXEURESGLeadSel30-26,129.08
AAT0000A23RE3.VI,RCB GarZ/STXEURESGLeadSel30-26,129.08
AAT0000A23RJ2.VI,RCB GarZ/STXEURESGLeadSel30-26,129.40
AAT0000A23S46.VI,RCB GarZ/STXEURESGLeadSel30-26,129.40
AAT0000A23S53.VI,RCB GarZ/STXEURESGLeadSel30-26,129.40
AAT0000A23SH4.VI,RCB GarZ/STXEURESGLeadSel30-26,129.40
AAT0000A23V66.VI,EB SmartInvestGarant IX 18-26,132.20
AAT0000A24U41.VI,ISTX UK 25 EQ.WE. NR GBP,128.67
AAT0000A24YR9.VI,RCB GarZ/STXEURESGLeadSel30-26,128.67
AAT0000A25137.VI,EB SmartInvestGarant X 18-26,134.75
AAT0000A25HW1.VI,EB SmartInvestGarant 19-27,130.70
AAT0000A25JC9.VI,RCB GarZ/STXEURESGLeadSel30-27,129.78
AAT0000A25JD7.VI,RCB GarZ/STXEURESGLeadSel30-27,129.83
AAT0000A25JG0.VI,RCB GarZ/STXEURESGLeadSel30-27,110.92
AAT0000A25JK2.VI,RCB GarZ/STXEURESGLeadSel30-27,129.83
AAT0000A25JL0.VI,RCB GarZ/STXEURESGLeadSel30-27,111.00
AAT0000A25PA0.VI,Nasdaq US Small Cap Beverages N,129.83
AAT0000A268Z2.VI,EB SmartInvestGarant 2 19-27,128.20
AAT0000A269J4.VI,EB STXXGlobSelDiv100Gar2 19-26,132.70
AAT0000A269L0.VI,EB Megatrends Garant 19-26,128.55
AAT0000A26A76.VI,RCB GarZ/ESTOXXSelDiv30 19-27,125.20
AAT0000A26AP8.VI,RCB GarZ/STXEURESGLeadSel30-27,109.02
AAT0000A26AV6.VI,RCB GarZ/STXEURESGLeadSel30-27,109.02
AAT0000A26B18.VI,RCB GarZ/STXEURESGLeadSel30-27,109.02
AAT0000A26PK7.VI,EB Megatrends Garant II 19-27,121.90
AAT0000A26PL5.VI,EB Smart Invest Gar III 19-27,127.25
AAT0000A26PN1.VI,EB STXXGlobSelDiv100Gar3 19-26,131.10
AAT0000A26S84.VI,EGB OE TL.Z./RWE,2.98
AAT0000A26V30.VI,RCB OETrackX3 l Infineon,2.55
AAT0000A26YH5.VI,RCB OE TL.Z./RBI,3.43
AAT0000A27109.VI,RCB GarZ/STXEURESGLeadSel30-27,116.08
AAT0000A272B5.VI,RCB GarZ/STXEURESGLeadSel30-27,116.08
AAT0000A272G4.VI,RCB GarZ/STXEURESGLeadSel30-27,116.08
AAT0000A272K6.VI,RCB GarZ/STXEURESGLeadSel30-27,116.08
AAT0000A272U5.VI,RCB OE TrackX6 l Gold,249.46
AAT0000A275Z7.VI,RCB GarZ/STXEURESGLeadSel30-27,116.08
AAT0000A27DR6.VI,RCB OE Index.Z./CECE SRI EUR,37.06
AAT0000A27DU0.VI,RCB OE Index.Z./SRX EUR,3.50
AAT0000A27FD1.VI,EB Smart Invest Gar IV 19-27,124.75
AAT0000A27FE9.VI,EB Megatrends Garant III 19-27,118.65
AAT0000A27FF6.VI,EB STXXGlobSelDiv100 Gar IV-26,127.35
AAT0000A27ZS7.VI,RCB GarZ/STXEURESGLeadSel30-27,116.60
AAT0000A282C2.VI,EGB OE TS.Z./SBO,3.83
AAT0000A282F5.VI,RCB GarZ/STXEURESGLeadSel30-27,116.45
AAT0000A282G3.VI,RCB GarZ/STXEURESGLeadSel30-27,116.45
AAT0000A282K5.VI,RCB GarZ/STXEURESGLeadSel30-27,116.45
AAT0000A283J5.VI,EB Megatrends Garant IV 19-27,118.15
AAT0000A283R8.VI,EB Smart Invest Gar IV 19-27,127.10
AAT0000A283S6.VI,EB STXXGlobSelDiv100 Gar V-27,128.60
AAT0000A287R9.VI,RCB GarZ/STXEURESGLeadSel30-27,109.23
AAT0000A287S7.VI,RCB GarZ/STXEURESGLeadSel30-27,96.25
AAT0000A288G0.VI,RCB GarZ/STXEURESGLeadSel30-27,109.23
AAT0000A288S5.VI,EGB OE TL.Z./AURUBIS,13.92
AAT0000A28BC0.VI,EGB OE TS.Z./SBO,3.39
AAT0000A28CL9.VI,RCB GarZ/STXEURESGLeadSel30-27,109.23
AAT0000A28DD4.VI,EB STXXGlobSelDiv100 GarVI -27,122.05
AAT0000A28DF9.VI,EB Megatrends Garant V 19-28,114.10
AAT0000A28DG7.VI,EB Smart Invest Gar VI 19-28,120.95
AAT0000A28JG4.VI,RCB GarZ/STOXXGlobSelDiv100-27,119.57
AAT0000A28JM2.VI,RCB GarZ/STOXXGlobSelDiv100-27,119.58
AAT0000A28LX5.VI,RCB GarZ/STOXXGlobSelDiv100-27,119.58
AAT0000A28S58.VI,EB Megatrends Garant VI 19-28,113.45
AAT0000A28S66.VI,EB Smart Invest Gar VII 19-28,119.20
AAT0000A28S74.VI,Russell 2000 Automobiles and Pa,121.25
AAT0000A29303.VI,RCB OE TrackX8 l Gold,69.94
AAT0000A29311.VI,RCB OE TrackX10 l Gold,15.67
AAT0000A293Z0.VI,EB Smart Invest Gar VIII 19-28,119.70
AAT0000A29402.VI,EB Megatrends Garant VII 19-28,112.55
AAT0000A29410.VI,EB STXXGlobSelDiv100 Gar8-28,124.75
AAT0000A29667.VI,RCB GarZ/STOXXGlobSelDiv100-29,115.03
AAT0000A29T56.VI,RCB GarZ/STXEURESGLeadSel30-27,120.75
AAT0000A2A1E2.VI,RCB GarZ/STXEURESGLeadSel30-27,120.75
AAT0000A2A1F9.VI,RCB GarZ/STXEURESGLeadSel30-27,120.75
AAT0000A2A1G7.VI,RCB GarZ/STXEURESGLeadSel30-27,120.75
AAT0000A2A1Q6.VI,EB STXXGlobSelDiv100 Gar-29,112.95
AAT0000A2A5L8.VI,RCB OE TL.Z./Post,2.05
AAT0000A2A6N2.VI,EB Future Invest Garant 19-29,100.40
AAT0000A2AEB6.VI,EB STXXGlobSelDiv100 Gar-29,114.75
AAT0000A2AEH3.VI,RCB OE TrackX1 s Gold,3.00
AAT0000A2ANY9.VI,EB Future Invest Garant 19-29,100.35
AAT0000A2AP87.VI,RCB OETrack X3 l SBO,0.09
AAT0000A2AP95.VI,RCB OETrack X2 l SBO,1.50
AAT0000A2APM9.VI,RCB GarZ/STXEURESGLeadSel30-27,118.26
AAT0000A2APN7.VI,RCB GarZ/STXEURESGLeadSel30-27,118.26
AAT0000A2APP2.VI,RCB GarZ/STXEURESGLeadSel30-27,118.26
AAT0000A2APQ0.VI,RCB GarZ/STXEURESGLeadSel30-27,118.26
AAT0000A2APR8.VI,RCB GarZ/STXEURESGLeadSel30-27,118.26
AAT0000A2APW8.VI,RCB GarZ/STXEURESGLeadSel30-27,118.26
AAT0000A2AQ03.VI,RCB GarZ/STXEURESGLeadSel30-27,118.26
AAT0000A2AYH1.VI,RCB GarZ/STXEURESGLeadSel30-27,118.26
AAT0000A2B0P9.VI,EB Future Invest Garant II-29,100.40
AAT0000A2B4P1.VI,EB Global Select Garant X -29,112.55
AAT0000A2B5F9.VI,RCB GarZ/STXEURESGLeadSel30-27,114.58
AAT0000A2B5J1.VI,RCB BonZ/ESTOXXSelDiv30 19-27,111.83
AAT0000A2B6L5.VI,RCB GarZ/STXGLOESGLeadSel50-26,119.84
AAT0000A2B6M3.VI,RCB GarZ/STXEURESGLeadSel30-29,98.83
AAT0000A2B725.VI,RCB GarZ/STXEURESGLeadSel30-29,98.99
AAT0000A2B733.VI,RCB GarZ/STXGLOESGLeadSel50-26,119.89
AAT0000A2B741.VI,RCB GarZ/STXGLOESGLeadSel50-26,119.77
AAT0000A2B758.VI,RCB GarZ/STXEURESGLeadSel30-29,98.60
AAT0000A2B766.VI,RCB GarZ/STXGLOESGLeadSel50-26,119.77
AAT0000A2B782.VI,RCB GarZ/STXEURESGLeadSel30-29,98.99
AAT0000A2B7Z3.VI,RCB GarZ/STXEURESGLeadSel30-30,98.60
AAT0000A2B8W8.VI,RCB GarZ/STXEURESGLeadSel30-30,98.60
AAT0000A2BA83.VI,RCB OETrackX3 l SAP,3.99
AAT0000A2BJ35.VI,RCB OE TL.Z./SAP,9.56
AAT0000A2BSJ7.VI,EB Global Select Garant XI -29,109.65
AAT0000A2BSK5.VI,EB Future Invest Garant III-29,97.10
AAT0000A2C2G3.VI,EB Future Invest Garant 20-30,97.80
AAT0000A2C2J7.VI,EB Global Select Garant 20-30,110.35
AAT0000A2C8E5.VI,RCB GarZ/iSTOXXGlobEthSel30-28,112.20
AAT0000A2CA09.VI,RCB GarZ/STXEURESGLeadSel30-28,117.01
AAT0000A2CN53.VI,MSCI WORLD LOW CARBON L STRD EU,117.75
AAT0000A2CP51.VI,RCB GarZ/iSTOXXGlobEthSel30-30,120.05
AAT0000A2CP69.VI,STX CHINA B-SH. TM GR EUR,122.64
AAT0000A2CP77.VI,RCB GarZ/STXGLOESGLeadSel50-28,129.00
AAT0000A2CP85.VI,RCB GarZ/STOXXGlobSelDiv100-26,122.54
AAT0000A2CPC6.VI,EB Future Invest Garant II-30,99.30
AAT0000A2CPV6.VI,RCB GarZ/STXGLOESGLeadSel50-26,122.64
AAT0000A2CPW4.VI,RCB GarZ/STXGLOESGLeadSel50-26,122.64
AAT0000A2CPX2.VI,RCB GarZ/STXGLOESGLeadSel50-26,122.64
AAT0000A2CPY0.VI,RCB GarZ/STXGLOESGLeadSel50-26,122.64
