symbol,name,price
IIRFM11.SA,It Now IRF - M P2 Fundo De Indice,99.23
IIRIF11.SA,Iridium Infra Fundo De Investim Em Cotas De Fundos Incent De Investim Em Infraes Renda Fixa,9.40
IISAE3F.SA,ISA ENERGIA ON      N1,35.11
IISAE4F.SA,ISA ENERGIA PN      N1,29.74
IISEN11.SA,ITAÚ ISENTO MARÇO 29 FUNDO DE INVESTIMENTO EM COTAS DE FIIF EM INFRA RF - RESP LIMITADA,110.20
IISET11.SA,Itaú Isento Setembro 28 Fundo De Investimento Em Cotas De Fiif Em Infra Rf Resp Limitada,109.54
IISNN11.SA,Itau Isento Julho 28 Fic De Fundos Incentivados De Inv Financeiro Em Infra Rf Resp Limitada,"1,032.34"
IISNT11.SA,Itau Isento Marco 28 Fundo De Investimento E Cotas D F I D I Financeiro Em Infraestrutura Renda Fixa,"1,071.00"
IISTT11.SA,Itau Isento Setembro 29 Fundo De Investimento Em Cotas De Fundos Incentivados De Inv Fi Em IRFRL,"1,064.90"
IISUS11.SA,It Now ISE Index Fund,47.86
IITSA3F.SA,ITAUSA      ON      N1,14.57
IITSA4F.SA,ITAUSA      PN      N1,14.62
IITUB3F.SA,ITAUUNIBANCOON      N1,44.35
IITUB4F.SA,ITAUUNIBANCOPN      N1,47.40
IIVVB11.SA,iShares S&P 500 Fundo de Investimento - Investimento No Exterior,401.52
IIWMI11.SA,Buena Vista Gestora De Recursos Ltda- Neos Russell 2000 High Income Ind Fundo De Indice,81.76
JJ2BL34.SA,Jabil Inc.,165.99
JJALL3F.SA,JALLESMACHADON      NM,3.00
JJFEN3F.SA,JOAO FORTES ON,0.99
JJGPX11.SA,Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Jgp Credito Fiagro Imobiliario,71.50
JJHSF3F.SA,JHSF PART   ON      NM,9.64
JJMBI11.SA,Jivemaua Bossanova Fundo De Investimento Em Cotas De Fundos Incentivados De I Em I R F R Limitada,93.10
JJOGO11.SA,Investo Etf Global Video Gaming & Esports Fundo De Investimento De Indice - Ie,120.81
JJOPA3F.SA,JOSAPAR     ON,22.00
JJOPA4F.SA,JOSAPAR     PN,23.35
JJSLG3F.SA,JSL         ON      NM,8.23
JJURO11.SA,Sparta Infra Fundo Investimento Cotas Fundos Incentivados Investimento Infraestrutura Renda Fi Cr Pr,102.85
KKDIF11.SA,Kinea Infra Fundo Investimento Cotas Fundos Investimento Direitos Creditorios Infraestrutura,128.48
KKDIF12.SA,"KINEA INFRAFDM  128,46",0.25
KKDOL11.SA,Kinea Agro Income Usd Fiagro-Imobiliario,89.90
KKEPL3F.SA,KEPLER WEBERON      NM,9.30
KKLBN11F.SA,KLABIN S/A  UNT     N2,20.46
KKLBN3F.SA,KLABIN S/A  ON      N2,4.09
KKLBN4F.SA,KLABIN S/A  PN      N2,4.04
KKNCA11.SA,Kinea Credito Agro Fiagro-Imobiliario,96.10
KKNDI11.SA,Kinea Estrategia Infra Cdi Fundo De Investimento Em Participacoes Em Infraestrutura Resp Limitada,103.97
KKNOX11.SA,Fip Knox Debt Infraestrutura,101.00
KKOPA11.SA,Kinea Oportunidades Agro I Fiagro - Responsabilidade Limitada,609.00
LL2IV34.SA,LivaNova PLC,41.92
LL2PL34.SA,LPL Financial Holdings Inc.,96.71
LL2RN34.SA,"Stride, Inc.",117.20
LL2SC34.SA,Lattice Semiconductor Corporation,64.70
LLAFI11.SA,FIAGRO LAFI CI,117.43
LLAND3F.SA,TERRASANTAPAON      NM,8.17
LLAVV3F.SA,LAVVI       ON      NM,18.18
LLEVE3F.SA,METAL LEVE  ON      NM,35.20
LLFIN11.SA,BTGP LFIN   F11,105.52
LLFIX11.SA,Investo V8 Letra Financeira B3 Fundo De Indice,20.05
LLFTB11.SA,Investo Etf Marketvector Brazil Treasury 760 Day Target Duration Classe De Indice - Responsab Limita,117.66
LLFTI11.SA,It Now Teva Tesouro Selic Fundo De Indice Responsabilidade Limitada,51.08
LLFTS11.SA,Investo Teva Tesouro Selic Etf - Fundo De Investimento De Indice,147.99
LLIGT3F.SA,LIGHT S/A   ON      NM,4.89
LLJQQ3F.SA,"QUERO,QUERO ON      NM",2.39
LLLFT11.SA,BTG Pactual Teva Tesouro Selic Fundo De Indice,109.97
LLOGG3F.SA,LOG COM PROPON      NM,27.96
LLOGN3F.SA,"LOG,IN      ON      NM",31.82
LLPSB3F.SA,LOPES BRASILON      NM,1.73
LLREN3F.SA,LOJAS RENNERON      NM,15.40
LLSAG11.SA,LESTE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS- FIAGRO - IMOBILIÁRIO,89.65
LLTNB11.SA,Btg Pactual Irf-M P2 Fundo De Indice,110.25
LLUPA3F.SA,LUPATECH    ON      NM,1.13
LLUXM4F.SA,TREVISA     PN,4.47
LLVBI11.SA,Fundo De Investimento Imobiliario - VBI Logistico - Cota Fund,109.48
LLVOL11.SA,Nu Ibov Smart Low Volatility B3 Classe De Indice - Responsabilidade Limitada,143.38
LLWSA3F.SA,LWSA        ON  ER  NM,3.70
MM1TA34Q.SA,META PLAT   DRN,124.76
MM2KS34.SA,MKS Inc.,74.62
MM2PM34.SA,MP Materials Corp.,60.66
MM2PR34.SA,"Monolithic Power Systems, Inc.",101.40
MM2PT34.SA,"Medical Properties Trust, Inc.",14.25
MM2RV34.SA,"Marvell Technology, Inc.",40.97
MM2ST34.SA,Strategy Inc,9.95
MMARG11.SA,Btg Pactual Margem Debentures Ultra Qualidade Di B3 Fundo De Indice,113.99
MMATB11.SA,It Now IMAT Index Fund,68.08
MMATD3F.SA,NASDAQ OMX Nordic Invest Compan,5.71
MMBRF3F.SA,MARFRIG     ON      NM,18.55
MMDIA3F.SA,M.DIASBRANCOON      NM,25.20
MMDNE3F.SA,MOURA DUBEUXON      NM,32.01
MMEAL3F.SA,IMC S/A     ON      NM,1.14
MMELK3F.SA,MELNICK     ON      NM,3.95
MMERC4F.SA,MERC FINANC PN,14.80
MMETA11.SA,Hashdex Crypto Metaverse Fundo De Indice,9.08
MMGEL4F.SA,MANGELS INDLPN,6.10
MMGLU3F.SA,MAGAZ LUIZA ON      NM,10.31
MMILL11.SA,It Now Msci Usa Imi Millenials Select 50 Fundo De Indice,71.52
MMILS3F.SA,MILLS       ON      NM,14.95
MMLAS3F.SA,MULTILASER  ON      NM,1.41
MMNDL3F.SA,STX TR.EXP.EU.50 NR EO,17.31
MMNPR3F.SA,MINUPAR     ON,4.11
MMOTV3F.SA,MOTIVA SA   ON      NM,16.44
MMOVI3F.SA,MOVIDA      ON      NM,13.09
MMRSA3BF.SA,MRS LOGISTICA,44.16
MMRSA5BF.SA,MRS LOGISTICA,35.00
MMRVE3F.SA,MRV         ON      NM,9.70
MMRVE3Q.SA,MRV         ON      NM,8.83
MMTRE3F.SA,MITRE REALTYON      NM,4.09
MMTSA3F.SA,METISA      ON,74.00
MMTSA4F.SA,STXE600 E.UK F.B.+T.PR EO,51.99
MMULT3F.SA,MULTIPLAN   ON      N2,32.40
MMWET4F.SA,WETZEL S/A  PN,9.30
MMYPK3F.SA,"IOCHP,MAXIONON      NM",10.58
NN1MR34.SA,NEWMARKGROUPDRN,41.60
NN2ET34.SA,"Cloudflare, Inc.",56.89
NN2LY34.SA,"Annaly Capital Management, Inc.",121.21
NN2TN34.SA,"Nutanix, Inc.",54.17
NN2VC34.SA,NovoCure Limited,5.94
NNASD11.SA,Trend Etf Nasdaq 100 Fundo De Investimento De Indice - Investimento No Exterior,17.99
NNATU3F.SA,NATURA      ON      NM,9.29
NNBIT11.SA,Nu Nasdaq Brazil Bitcoin Carry Futures Classe De Indice - Responsabilidade Limitada,28.62
NNBOV11.SA,Nu Ibovespa B3 BR + Classe De Indice Ibovespa B3 BR + Responsabilidade Limitada,130.56
NNCDI11.SA,NUCDISELICB3F11,104.72
NNDIV11.SA,Nu Renda Ibov Smart Dividendos Fundo De Indice,132.88
NNEOE3F.SA,NEOENERGIA  ON      NM,32.80
NNEXG11.SA,FIAGRO NEXG CI  ER,130.00
NNEXP3F.SA,NEXPE       ON,2.89
NNGRD3F.SA,NEOGRID     ON      NM,26.76
NNLFA11.SA,Nu Letras Financeiras Anbima Classe De Índice - Responsabilidade Limitada,102.20
NNORD3F.SA,NORDON MET  ON,4.49
NNSAT34.SA,NATL STORAGEDRN,42.60
NNSDV11.SA,Nu Ibov Smart Dividendos Fundo De Indice,161.48
NNTNS11.SA,Investo Teva Tesouro Ipca+ 0 A 4 Anos Etf - Fundo De Investimento De Indice,62.98
NNTST34.SA,NETSTREIT CODRN,52.55
NNUCL11.SA,Investo MVIS Global Uranium & Nuclear Energy ETF Fundo De Indice,91.07
NNUIF11.SA,Nu Asset FICFII Em Debentures De Infraestrutura Renda Fixa Credito Privado,94.49
NNUTR3F.SA,NUTRIPLANT  ON      MA,2.80
OO2HI34.SA,"Omega Healthcare Investors, Inc.",82.50
OO2LE34.SA,Universal Display Corporation,36.69
OO2NS34.SA,ON Semiconductor Corporation,46.12
OOBTC3.SA,Oranjebtc S.A. - Educação e Investimento,6.56
OOBTC3F.SA,ORANJEBTC   ON,6.63
OODER4F.SA,ODERICH     PN  EJ,60.00
OODPV3F.SA,ODONTOPREV  ON      NM,11.86
OOFSA3F.SA,OUROFINO S/AON      NM,23.77
OOGIN11.SA,Orama Fundo De Investimento Em Cotas De Fundos Incentivados De Investimento Em Infraestrutura Renda,8.20
OOIAG11.SA,Ourinvest Innovation - Fiagro Imobiliario,9.25
OOIBR3F.SA,OI          ON      N1,0.18
OOIBR4F.SA,OI          PN      N1,1.89
OONCO3F.SA,ONCOCLINICASON      NM,2.92
OOPCT3F.SA,OCEANPACT   ON      NM,9.12
OORVR3F.SA,ORIZON      ON      NM,71.10
OOSXB3F.SA,OSX BRASIL  ON      NM,1.70
OOURO11.SA,B-Index Etf Ouro Brl B3 Fundo De andice -Responsabilidade Limitada,110.01
PP2AN34.SA,"Palo Alto Networks, Inc.",13.70
PP2CF34.SA,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",10.41
PP2CY34.SA,Paylocity Holding Corporation,18.04
PP2OD34.SA,Insulet Corporation,44.36
PP2ST34.SA,"Pure Storage, Inc.",96.25
PP2TC34.SA,PTC Inc.,55.50
PPACB11.SA,Btg Pactual Teva Tesouro Ipca Ultra Longo Ce Fundo De Indice - Responsabilidade Limitada,10.63
PPACC11.SA,Btg Pactual Ima-B 5 P2 Fundo De Indice,113.32
PPACG11.SA,BTG Pactual Ima-B Fundo De Indice,111.37
PPACL11.SA,Btg Pactual Ima-B 5+ Fundo De Indice,106.27
PPATI3F.SA,PANATLANTICAON,33.06
PPATI4F.SA,PANATLANTICAPN,36.99
PPCAR3F.SA,"P.ACUCAR,CBDON      NM",3.54
PPDGR3F.SA,PDG REALT   ON      NM,2.70
PPDTC3F.SA,PADTEC      ON      NM,1.52
PPEAB3F.SA,Nasdaq North America Chemicals,39.00
PPEAB4F.SA,PAR AL BAHIAPN,38.10
PPETR3F.SA,PETROBRAS   ON      N2,39.79
PPETR4F.SA,PETROBRAS   PN      N2,36.95
PPEVC11.SA,Investo Bluestar Top 10 Us Listed Alternative Asset Managers Etf FII Investimento No Exterior,170.69
PPFIN11.SA,Perfin Apollo Energia Fundo De Investimento Em Participacoes Em Infraestrutura,84.00
PPFRM3F.SA,PROFARMA    ON      NM,8.48
PPGMN3F.SA,PAGUE MENOS ON      NM,7.23
PPGMN9.SA,PAGUE MENOS ON  REC NM,7.16
PPGMN9F.SA,PAGUE MENOS ON  REC NM,6.50
PPHIP11.SA,ITBRCURTOPHRF11,113.96
PPIBB11.SA,It Now PIBB IBrX-50 Index Fund,331.48
PPICE11.SA,Patria Infraestrutura Energia Core Fundo De Investimento Em Participacoes Em Infraestrutura,30.82
PPINE3F.SA,PINE        ON      N2,13.41
PPINE4F.SA,PINE        PN      N2,13.70
PPIPE11.SA,ETF BV PIPE CI,102.66
PPKIN11.SA,Bindex Etf Connect China Universal Csi 300 Fundo De Indice Responsabilidade Limitada,123.08
PPLAS3F.SA,PLASCAR PARTON,4.73
PPLCA11.SA,Plural Credito Agro - Fiagro - Imobiliario,78.45
PPLPL3F.SA,PLANOEPLANO ON      NM,15.86
PPMAM3F.SA,PARANAPANEMAON      NM,0.72
PPNVL3F.SA,DIMED       ON      NM,15.38
PPOMO3F.SA,MARCOPOLO   ON      N2,5.98
PPOMO4F.SA,MARCOPOLO   PN      N2,6.34
PPOSI3F.SA,POSITIVO TECON      NM,4.12
PPPEI11.SA,Prisma Proton Energia Fundo De Investimento Em Participacoes Em Infraestrutura,82.02
PPRIF11.SA,INFRA PRIF  CI  ER,103.45
PPRIO3F.SA,PETRORIO    ON      NM,52.70
PPRNR3F.SA,PRINER      ON      NM,20.52
PPSEC11.SA,Patria Securities Fundo De Investimento Imobiliário - Responsabilidade Limitada,63.37
PPSSA3F.SA,PORTO SEGUROON      NM,50.83
PPTBL3F.SA,PORTOBELLO  ON      NM,3.33
PPTNT3F.SA,PETTENATI   ON,8.35
PPTNT4F.SA,PETTENATI   PN,8.19
QQ2SC34.SA,QuantumScape Corporation,13.43
QQBTC11.SA,Qr Cme Cf Bitcoin Reference Rate Fundo De Indice Investimento No Exterior,21.89
QQDFI11.SA,Qr Bloomberg Defi Fundo De Indice - Investimento No Exterior,1.57
QQETH11.SA,QR CME CF ETHER REFERENCE RATE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR,7.65
QQLBR11.SA,RBINVESTOETFCI,128.83
QQQQI11.SA,Buena Vista Nasdaq-100 Neos High Income Etf Index (Ndxhien) Fundo De Indic - RL - Buena Vista II FI,94.52
QQQQQ11.SA,Buena Vista V Fundo De Indice,104.73
QQSOL11.SA,Qr Cme Cf Solana Dollar Reference Rate Fundo De Índice Investimento No Exterior Respons Limitada,5.43
QQUAL3F.SA,QUALICORP   ON      NM,2.32
QQUBT34.SA,QUANTUM COMPDRN,44.24
RR2NG34.SA,"RingCentral, Inc.",5.86
RR2PD34.SA,"Rapid7, Inc.",3.08
RR2RX34.SA,Regal Rexnord Corporation,63.84
RRADL3F.SA,RAIADROGASILON      NM,25.61
RRADL3Q.SA,RAIADROGASILON      NM,27.00
RRAIL3F.SA,RUMO S.A.   ON      NM,16.19
RRAIL3Q.SA,RUMO S.A.   ON      NM,16.40
RRAIZ4F.SA,RAIZEN      PN      N2,0.64
RRANI3F.SA,IRANI       ON      NM,9.33
RRAPT3F.SA,RANDON PART ON      N1,6.37
RRAPT4F.SA,OMX Stockholm Energy GI,6.37
RRBFM11.SA,FII RIOB MT CI,10.56
RRBIF11.SA,Rio Bravo Esg FICFI Em Infraestrutura Renda Fixa Credito Privado,79.04
RRBRP11.SA,Fundo Investimento Imobiliario Rbr Properties Fii,54.06
RRBRR11.SA,Fundo Investimento Imobiliario - FII RBR Rendimento High Grade,85.80
RRBRX11Q.SA,FII RBRX PAXCI,8.66
RRBRY11.SA,Fundo Investimeto Imobiliario Rbr Private Credito Imobiliario,97.15
RRCSL3F.SA,RECRUSUL    ON,2.99
RRCSL4F.SA,RECRUSUL    PN,7.38
RRDOR3F.SA,REDE D OR   ON      NM,42.65
RRECM11.SA,Rec Multiestrategia Fundo De Investimento Imobiliario Responsabilidade Limitada,8.49
RRECV3F.SA,PETRORECSA  ON      NM,10.82
RREDE3F.SA,REDE ENERGIAON,6.30
RRENT3F.SA,LOCALIZA    ON      NM,51.86
RRENT4.SA,Localiza Rent a Car S.A.,49.60
RRENT4F.SA,LOCALIZA    PN      NM,50.27
RREVE11.SA,It Now Russell® 1000 Green Revenues 50 Fundo De Indice,68.11
RRGTI34.SA,RIGETTI COMPDRN,87.95
RRIAA3.SA,Guararapes Confecções S.A.,10.37
RRIAA3F.SA,RIACHUELO   ON      NM,10.35
RRICO11.SA,Buena Vista Viii Fundo De Indice,30.36
RRIFF11.SA,Riff Fundo De Investimento Em Cotas De Fundos Incentivados De Investimento Em Infraestrut Renda Fixa,8.10
RRNEW3F.SA,RENOVA      ON      N2,1.23
RRNEW4F.SA,RENOVA      PN      N2,1.06
RROMI3F.SA,ROMI        ON      NM,8.20
RRPAD3F.SA,ALFA HOLDINGON,5.70
RRPAD5F.SA,ALFA HOLDINGPNA,6.17
RRPAD6F.SA,ALFA HOLDINGPNB,4.21
RRPMG3F.SA,PET MANGUINHON,2.32
RRSID3F.SA,ROSSI RESID ON      NM,1.58
RRSSL39.SA,GX RUSSL2000DRE,54.09
RRSUL4F.SA,MSCI EAFE MID/INDUSTRIA NETR US,67.00
RRTEL16.SA,FII RTEL    CI  ERA,36.75
RRURA11.SA,Itau Asset Rural Fiagro - Imobiliario,9.03
RRVEE3F.SA,REVEE       ON      NM,1.60
RRZAG11.SA,Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Riza Agro - Fiagro - Imobiliario,9.14
SS2CH34.SA,Sociedad Química y Minera de Chile S.A.,61.44
SS2ED34.SA,"SolarEdge Technologies, Inc.",5.31
SS2FM34.SA,"Sprouts Farmers Market, Inc.",117.88
SS2MP34.SA,SIMPLY GOOD DRN,28.35
SS2NA34.SA,Snap Inc.,4.25
SS2RE34.SA,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",97.00
SS2TW34.SA,"Starwood Property Trust, Inc.",31.50
SS2YN34.SA,Synaptics Incorporated,14.89
SSANB11F.SA,SANTANDER BRUNT,34.51
SSANB3F.SA,SANTANDER BRON,17.22
SSANB4F.SA,SANTANDER BRPN,17.62
SSAPR11F.SA,SANEPAR     UNT     N2,46.40
SSAPR3F.SA,SANEPAR     ON      N2,11.28
SSAPR4F.SA,SANEPAR     PN      N2,8.70
SSBFG3F.SA,GRUPO SBF   ON      NM,12.17
SSBSP3F.SA,SABESP      ON      NM,152.25
SSCAR3F.SA,SAO CARLOS  ON      NM,15.11
SSCVB11.SA,Investo Marketvector Brazil Small Cap Value Etf - Fundo De Investimento De Andice,101.30
SSEER3F.SA,SER EDUCA   ON      NM,12.09
SSEQL3F.SA,SEQUOIA LOG ON      NM,0.59
SSFIX11.SA,Btg Pactual Teva Itbr Ipca 95-5 Fundo De Indice,105.55
SSHOW3F.SA,TIME FOR FUNON      NM,5.04
SSHUL4F.SA,SCHULZ      PN,5.56
SSILK11.SA,It Now Msci China A50 Fundo De Indice Responsabilidade Limitada,58.86
SSIMH3F.SA,SIMPAR      ON      NM,6.67
SSIVR39.SA,ABDEN SILV  DRE,127.12
SSLCE3F.SA,SLC AGRICOLAON      NM,15.94
SSMAB11.SA,Btg Pactual Smll B3 Fundo De Indice,9.12
SSMAC11.SA,It Now Small Cap Fundo De Indice Fund,65.20
SSMAL11.SA,iShares BM&FBovespa Small Cap Fundo de Índice,124.70
SSMFT3F.SA,SMART FIT   ON      NM,20.57
SSMTO3F.SA,SAO MARTINHOON      NM,15.45
SSNAG11.SA,Suno Agro - Fiagro-Imobiliario,10.98
SSNFZ11.SA,Suno Fazendas Fiagro – Imobiliario,9.83
SSNID11.SA,Suno Infra Debentures FICFI De Investimento Em Infraestrutura Renda Fixa Credito Privado,11.20
SSNSY3F.SA,SANSUY      ON,10.35
SSNSY5F.SA,SANSUY      PNA,2.60
SSOFF11.SA,Fundo De Investimento Imobiliario Sofia,110.00
SSOJA3F.SA,BOA SAFRA   ON      NM,8.16
SSOLH11.SA,Hashdex Nasdaq Solana Fundo De Indice,12.39
SSOLN39.SA,21SH SOLANA DRE,29.10
SSOND5F.SA,SONDOTECNICAPNA,74.00
SSOND6F.SA,SONDOTECNICAPNB,64.60
SSPBZ11.SA,BTG SPHEDGE CI,103.46
SSPUB11.SA,Safra Etf Ibovespa Empresas Estatais Fundo De Indice - Responsabilidade Limitada,61.83
SSPVT11.SA,Safra ETF Ibovespa Empresas Privadas Fundo De Indice - Responsabilidade Limitada,73.90
SSPXB11.SA,Btg Pactual S&P 500 Fundo De Indice,15.70
SSPXH11.SA,TREND SP BRLCI,49.97
SSPXI11.SA,It Now S&P500 TRN Fundo de Índice,48.85
SSPXR11.SA,IT Now S&P 500 Futures Quanto Brl Fundo De Indice - Responsabilidade Limitada,63.76
SSPYI11.SA,Buena Vista Us High Income Etf Fundo De Indice Neos U.S Equity High Income Index,108.32
SSPYR11.SA,B-Index Etf S&P 500 Brl Fundo De Indice - Responsabilidade Limitada,98.92
SSTOC34.SA,StoneCo Ltd.,86.46
SSTOC34Q.SA,STONE CO    DRN,91.67
SSUIN11.SA,Sulamerica Infra Cdi Fundo De Investimento Em Cotas De Fundo De Investimento Financeiro Em IRFRL,98.50
SSUZB3F.SA,SUZANO S.A. ON      NM,58.04
SSVAL11.SA,Investo ETF S&P Smallcap 600 Value Fundo De Investimento De Indice - Investimento No Exterior,143.19
SSYNE3F.SA,SYN PROP TECON      NM,4.75
TT10R11.SA,It Now Sp Tesouro Americano 10 Anos Brl Fundo De Indice - Responsabilidade Limitada,53.80
TT2ER34.SA,"Teradyne, Inc.",90.90
TT2ND34.SA,"Tandem Diabetes Care, Inc.",6.47
TT2RM34.SA,Trimble Inc.,34.98
TT2YL34.SA,"Tyler Technologies, Inc.",30.00
TTAEE11F.SA,TAESA       UNT     N2,43.87
TTAEE3F.SA,TAESA       ON      N2,14.44
TTAEE4F.SA,TAESA       PN      N2,14.70
TTASA3F.SA,TAURUS ARMASON      N2,5.14
TTASA4F.SA,TAURUS ARMASPN      N2,5.06
TTBIL39.SA,GX T BILL   DRE,52.49
TTCSA3F.SA,TECNISA     ON      NM,1.50
TTECK11.SA,It Now Nyse Fang+ Fundo De Indice,96.00
TTECN3F.SA,TECHNOS     ON      NM,8.91
TTECX11.SA,B-Index Etf Connect China Amc Chinext Fundo De Indice Responsabilidade Limitada,154.12
TTELB3F.SA,TELEBRAS    ON,14.15
TTELB4F.SA,TELEBRAS    PN,8.20
TTEND3F.SA,TENDA       ON      NM,32.47
TTEPP11Q.SA,FII TEL PROPCI,8.80
TTF473.SA,--,18.00
TTF475.SA,--,8.85
TTF483.SA,--,10.72
TTF485.SA,--,10.14
TTF493.SA,--,12.71
TTF495.SA,--,8.95
TTF503.SA,--,11.40
TTF505.SA,--,14.84
TTF513.SA,--,10.00
TTF515.SA,--,9.95
TTF519.SA,ATIVO TESTE ON SPA,9.81
TTF523.SA,--,10.04
TTF525.SA,--,8.12
TTF533.SA,--,10.00
TTF535.SA,--,10.00
TTF543.SA,--,10.21
TTF545.SA,--,6.85
TTF553.SA,--,10.82
TTF563.SA,--,14.39
TTF565.SA,--,6.43
TTF573.SA,--,10.00
TTF575.SA,--,10.00
TTF583.SA,--,10.00
TTF585.SA,--,7.68
TTF593.SA,--,10.00
TTF603.SA,--,12.19
TTF623.SA,--,14.83
TTF655.SA,--,14.26
TTF665.SA,--,9.85
TTF675.SA,--,9.13
TTF681.SA,ATIVO TESTE ON SPA,13.94
TTF685.SA,--,10.00
TTF693.SA,ATIVO TESTE ON,8.85
TTF703.SA,ATIVO TESTE ON,11.52
TTF713.SA,ATIVO TESTE ON,10.00
TTF723.SA,ATIVO TESTE ON,12.87
TTFCO4F.SA,TRACK FIELD PN      N2,16.90
TTGMA3F.SA,TEGMA       ON      NM,39.63
TTIMS3F.SA,TIM         ON      NM,27.30
TTIMS3Q.SA,TIM         ON      NM,27.30
TTIRB11.SA,BTG Pactual Teva Dividendos Ativos Reais Listados Fundo De Indice - Responsabilidade Limitada,14.35
TTKNO3F.SA,TEKNO       ON,204.04
TTKNO4F.SA,TEKNO       PN,208.00
TTOKY3F.SA,GRUPO TOKY  ON      NM,0.56
TTOPB39.SA,iShares Trust,52.61
TTORD11.SA,Tordesilhas Ei Fundo De Investimento Imobiliario,1.69
TTOTS3F.SA,TOTVS       ON      NM,38.30
TTPIS3F.SA,TRIUNFO PARTON      NM,6.27
TTRAD3F.SA,TC          ON      NM,2.84
TTRIG11.SA,Etf Trigono Teva Acoes Micro Cap / Small Cap Fundo De Indice,52.55
TTRIS3F.SA,TRISUL      ON      NM,7.37
TTRUE11.SA,Fundo de Investimento Imobiliario True Multiestrategia - Responsibilidade Limitada,24.23
TTTEN3F.SA,3TENTOS     ON      NM,15.98
TTUPY3F.SA,TUPY        ON      NM,12.10
TTXRX3F.SA,TEX RENAUX  ON,10.96
TTXRX4F.SA,TEX RENAUX  PN,1.57
UU2PS34.SA,"Upstart Holdings, Inc.",8.11
UUCAS3F.SA,UNICASA     ON      NM,1.38
UUGPA3F.SA,ULTRAPAR    ON      NM,27.10
UUNIP3F.SA,UNIPAR      ON,62.10
UUNIP5F.SA,UNIPAR      PNA,64.15
UUNIP6F.SA,UNIPAR      PNB,66.10
UUSAL11.SA,Trend Etf Crsp Us Large Cap Fiim Ie,15.32
UUSDB11.SA,Investo Bloomberg Us Bond Etf Fundo De Investimento De indice  Investimento No Exterior,102.20
UUSIM3F.SA,FLEXSHARES ESG & CLIMATE DEVELO,6.11
UUSIM5F.SA,USIMINAS    PNA     N1,6.33
UUSIM6F.SA,USIMINAS    PNB     N1,8.00
UUSTK11.SA,Investo ETF MSCI US Technology Fundo De Investimento De Indice – Investimento No Exterior,17.12
UUTEC11.SA,Trend Etf Msci Us Technology Fundo De Investimento De Indice,22.64
UUTLL11.SA,Investo B3 Utilidade Pública Fundo De Índice,125.85
VV1RT34.SA,VERTIV HOLDSDRN,121.50
VV1ST34.SA,VISTRA CORP DRN,62.98
VV2TX34.SA,VTEX        DRN,16.32
VVALE3F.SA,VALE        ON      NM,86.85
VVALE3Q.SA,VALE        ON      NM,90.25
VVAMO3F.SA,VAMOS       ON      NM,4.34
VVBBR3F.SA,VIBRA       ON      NM,31.87
VVCRA11.SA,Vectis Datagro Crédito Agronegócio - Fi Nas Cadeias Produtivas Do Agronegócio Resp Limitada,67.15
VVCTH11.SA,FII VCTH    CI,104.39
VVGIA11.SA,Valora Cra Fundo De Investimento In Agroindustrial Production Chains - Fiagro-Imobiliário,10.11
VVHFA11.SA,FIAGRO VHFA CI  ER,10.45
VVIGT11.SA,Vinci Energia Fundo De Investimento Em Participacao Em Infraestrutura,43.57
VVINF11.SA,Vinland Infraestrutura FIIF Em DICI Em Cotas Renda Fixa Credito Privado Responsabilidade Limitada,96.40
VVITT3F.SA,VITTIA      ON      NM,4.30
VVIVA3F.SA,VIVARA S.A. ON      NM,29.81
VVIVR3F.SA,VIVER       ON      NM,0.60
VVIVT3F.SA,TELEF BRASILON,40.85
VVLID3F.SA,VALID       ON      NM,22.23
VVSTE3F.SA,VESTE       ON      NM,3.50
VVTRU3F.SA,VITRUEDUCA  ON      NM,14.86
VVULC3F.SA,VULCABRAS   ON      NM,17.89
VVVCR11.SA,V2 Recebíveis Imobiliários Fundo de Investimento Imobiliário,9.88
VVVEO3F.SA,VIVEO       ON      NM,1.47
VVWRA11.SA,Investo FTSE All-World Fundo De Indice,104.91
WW2EX34.SA,WEX Inc.,56.15
WWDCN3F.SA,WDC NETWORKSON      NM,2.62
WWEB311.SA,Hashdex Smart Contract Platforms Fundo De Indice,15.47
WWEGE3F.SA,WEG         ON      NM,53.50
WWEGE3Q.SA,WEG         ON      NM,53.80
WWEJR11.SA,BTGP WEJR   F11,104.90
WWEST3F.SA,WESTWING    ON      NM,5.89
WWHRL3F.SA,WHIRLPOOL   ON,4.39
WWHRL4F.SA,WHIRLPOOL   PN,4.66
WWIZC3F.SA,WIZ CO      ON      NM,9.19
WWLMM3F.SA,WLM IND COM ON,22.43
WWLMM4F.SA,WLM IND COM PN,24.30
WWRLD11.SA,Investo Ftse Global Equities Etf Fundo De Investimento De Indice Investimento Exterior,138.05
XXB3511.SA,TREND NTNB35F11,50.83
XXB5011.SA,TREND NTNB50F11,51.04
XXBIT11.SA,TREND BTC   CI,35.07
XXBOV11.SA,CAIXA ETF Ibovespa Fundo de Índice - Cotas Fund,181.70
XXETH11.SA,TREND ETH   CI,28.74
